,0,1,2
132,"[425.4414509596783, 440.26949346509605, 425.2018246415964, 398.1215379603181, 420.1692495502, 430.55195499551945, 438.1207098819821, 443.1674524604886, 391.4763542737291, 375.25757005833634, 367.93012697822076, 361.2546211076172, 368.2569295072563, 373.99414911226324, 392.4561597045293, 402.9779108994723, 352.271893128108, 362.1189215235111, 380.0301845648939, 390.1201588328463]","[520.1062117965383, 482.4779052553846, 456.41133124782306, 439.6080266463521, 426.9298293121818, 385.0955024896501, 357.03131116878876, 332.9025641445979, 430.43264044839134, 373.6201926920564, 337.36881859269164, 307.10042320883383, 445.98538657656337, 424.70199948809295, 455.24116784466224, 476.6209718322413, 469.51987024431065, 456.46091914017154, 477.79506009587504, 495.7675610125729]",2
133,"[425.29561851582497, 438.6560833547913, 422.77715311678037, 391.9480485650131, 421.94292763637725, 431.40721911707675, 438.28315879293984, 442.85963465424084, 393.6494191157372, 376.7568929763083, 367.37583157332193, 359.63010853364017, 370.5485194155787, 374.65302651560506, 393.8618073423074, 403.70039566058904, 354.7217640685287, 364.9819159717913, 389.51565532747526, 399.1132913279505]","[524.6623996186181, 487.4679497617977, 460.34606245356133, 441.72079404624975, 429.56711427930617, 393.70725612494095, 365.67286862411675, 344.0064917419963, 430.8812028884347, 381.9317628186878, 353.82191617296945, 327.0482829475976, 445.9446370512829, 427.3117953200862, 471.3054985843834, 494.44440331243044, 469.46722522475943, 457.90724284483986, 481.9743546820441, 497.53512784040157]",2
134,"[424.0443708200985, 437.1155297884382, 415.3785277050859, 381.6758259987015, 421.64933777829236, 431.49935068403744, 438.1455011591931, 441.69736639712335, 393.1899202662895, 375.7094349208529, 365.36933334592175, 354.9522923392302, 370.5140584661285, 374.94780778967373, 393.76708194001867, 403.1571303414711, 353.4880946028824, 364.7208963417056, 389.46395485102784, 399.17427442460655]","[524.1242374210784, 492.1214903670827, 465.24002997277205, 445.98182727936035, 434.2646119914841, 401.2791609349465, 373.673896702134, 353.76774977335526, 434.6631802174164, 355.2280176871791, 260.14163148466935, 196.7417023036782, 452.05707010478204, 428.85969204171226, 473.2274638916383, 498.84488271082705, 480.6560857139742, 463.9652766802874, 496.65098969484893, 514.6940417987988]",2
135,"[425.8786077006434, 439.0684226732234, 417.9994208146659, 381.4224810076007, 427.75536815644745, 437.2630696013564, 444.03327760717235, 448.28184971852147, 400.16820649737406, 387.407773878628, 380.38174117486506, 370.9933983419341, 376.3912600105793, 377.8572883662782, 400.59267979108813, 407.76615838251416, 359.13105856260665, 368.47471621455685, 397.56723309261884, 405.00024675210665]","[530.2502314969964, 497.89136471411246, 471.31934660918785, 448.7979336007987, 448.0971241437742, 416.73321864038905, 386.17571217904515, 365.4319683502627, 445.856233341954, 400.06855031924516, 373.1959348398557, 345.4809695378979, 456.5819720352458, 433.2673032707732, 491.548461052974, 517.8468175982589, 475.72566615029956, 461.7363859179014, 494.27635516578533, 511.8196327429153]",2
136,"[424.5343757118877, 436.68618077892245, 412.7276272569505, 375.13653068582016, 426.6604097622514, 437.33177471380884, 443.1496927186088, 446.35340432969224, 399.0379184054731, 382.3197112234583, 369.4790513735442, 356.8615183497178, 375.0587225397746, 377.1480742038767, 399.4251885806802, 407.95158867430166, 357.55378326662685, 367.8715806877312, 396.5401615772364, 404.202990446599]","[526.7360153489547, 494.2176448842127, 466.42370701431014, 444.15151613091336, 445.3051224534233, 411.86851394310986, 383.72555746583197, 365.33730569248524, 441.9382641355761, 360.57581622389546, 267.90225910526135, 209.55883648739004, 453.4338033745977, 429.17576494567624, 475.1440670567029, 504.1353051159521, 477.3427677213356, 462.45446029303525, 494.10883216127263, 515.8278462415726]",2
137,"[429.01065722743107, 443.5153925773536, 421.16949732496926, 382.2697967865183, 439.78936424562806, 447.2476805314526, 450.9655766074542, 454.0195491775861, 410.3541626631709, 396.84094983570185, 388.0559582389437, 376.3191208983753, 384.0922743316083, 382.02922310424924, 413.1043871184483, 419.63887862512615, 365.3296955355381, 372.58788293309277, 407.85398764680224, 411.87419173385103]","[531.4487389696624, 499.2902233425352, 468.3689187077696, 443.12606336792385, 441.2716182057787, 412.7393740859307, 384.7476719370396, 364.78038571570994, 439.12171312446566, 398.96122117467326, 371.840211267732, 342.03245783103006, 450.0637321144295, 432.152201288784, 487.4165831134018, 512.8800924798899, 469.85480360111063, 458.87108121092484, 488.35822596148836, 510.25882078743825]",2
138,"[429.01065722743107, 443.5153925773536, 421.16949732496926, 382.2697967865183, 439.78936424562806, 447.2476805314526, 450.9655766074542, 454.0195491775861, 410.3541626631709, 396.84094983570185, 388.0559582389437, 376.3191208983753, 384.0922743316083, 382.02922310424924, 413.1043871184483, 419.63887862512615, 365.3296955355381, 372.58788293309277, 407.85398764680224, 411.87419173385103]","[531.4487389696624, 499.2902233425352, 468.3689187077696, 443.12606336792385, 441.2716182057787, 412.7393740859307, 384.7476719370396, 364.78038571570994, 439.12171312446566, 398.96122117467326, 371.840211267732, 342.03245783103006, 450.0637321144295, 432.152201288784, 487.4165831134018, 512.8800924798899, 469.85480360111063, 458.87108121092484, 488.35822596148836, 510.25882078743825]",2
139,"[428.5484108339026, 439.9553785210985, 414.7898299987497, 374.5781819495868, 435.46890703147295, 442.7193325952845, 446.2248173373876, 448.1994301493562, 407.12866481731504, 393.546123718998, 383.6537274863864, 370.9636432904186, 381.8152484140238, 380.2781896479197, 408.4373678803442, 414.34558395312916, 363.19598693426155, 370.91941699667007, 403.2356863088195, 407.2291746403222]","[531.9023299186184, 500.66730515419727, 474.59665826132226, 447.6802662303584, 446.13727981308705, 416.0445754559654, 386.9694604931166, 368.2501872230776, 445.6136601438474, 404.360085760418, 375.8920375397334, 346.38626911281165, 456.2997327475199, 434.00504286503843, 490.97908143922683, 515.927975676651, 475.4894881866299, 462.4196396231842, 497.65138230974, 518.1580011890321]",2
140,"[432.39577988871974, 446.03464632115606, 420.84390465155957, 380.4554639552491, 444.88800532198206, 450.2425924028558, 452.3154567446801, 454.1582296187861, 414.50601923011243, 400.5386435315336, 392.1200987018372, 378.5711269898107, 387.9177761013066, 382.93138424881016, 415.2420330160477, 419.55344895018175, 368.8208797973827, 374.7757909029001, 412.4420701302174, 413.59867147674936]","[529.4174504963477, 499.6785856333649, 472.4457826711473, 447.4921948636472, 441.98928084063397, 414.8681141223241, 386.7223072263646, 366.8579053794959, 441.09684605146504, 401.1490653366834, 374.7645462377398, 344.41754768256163, 452.56395836165854, 433.03179767556054, 490.6279286230126, 516.3963770007739, 472.4285001843101, 460.19716071337103, 492.64461649505245, 514.8683833244055]",2
141,"[433.01950566706336, 449.43988581569596, 424.6236376793678, 387.1126949537578, 444.40061019002945, 447.3805112127723, 449.9561794041512, 451.83766560145335, 415.0732886486342, 397.7900494555042, 390.1713648594013, 374.82331496767557, 389.89760552946376, 383.85076763656485, 417.1690819888484, 419.197566496953, 371.60783237811245, 376.45318171245543, 416.89146825534, 415.88198857386107]","[519.4225681607232, 481.1776288288431, 460.95707137482077, 443.1944232055046, 435.96716747247734, 411.39177557577455, 387.79523561453493, 373.32694699241654, 436.36694658001153, 398.2536285819735, 368.05895379220266, 339.191071911015, 448.8600653762473, 431.9829131781354, 486.197172137053, 512.7698361139604, 470.58553856992415, 459.5564695766236, 495.33488314162946, 520.228004184007]",2
142,"[429.56392013666857, 441.759171205326, 414.1267684931817, 372.464144260094, 442.9677852515221, 445.9769450081406, 447.66574745207515, 448.2128357969143, 412.75776586724896, 396.202568796452, 386.1428100502855, 371.7557285447804, 386.47191678116366, 381.75168456548084, 410.8183109269528, 414.8879757462831, 367.6283834855011, 373.29667514748553, 408.42685239222317, 410.73435223016884]","[537.4797221085548, 509.4755148396708, 483.3175309931824, 457.19079678441847, 451.4140842772883, 424.1836811576048, 395.3480275000532, 376.0533625830175, 450.8446095070102, 412.93546550164234, 387.6531070063312, 358.2016300263924, 461.21010350933824, 437.0622120264679, 501.06796449894694, 526.4110164589556, 479.6389709824857, 465.03847516201597, 504.0485094579411, 523.1745349749175]",2
143,"[427.6354579138602, 438.91101971027217, 410.9539297150905, 370.4193305606192, 440.81904221562263, 441.1814515602395, 441.83525664892505, 441.0764666544494, 410.6331993805094, 391.13008230731214, 378.9397764848421, 363.77154541963824, 385.2195494997945, 380.4888732620526, 405.6027441473049, 409.20071944103114, 366.77701489156715, 373.17449609209837, 408.845130085626, 411.77375668803506]","[533.1274617728697, 504.8388525457154, 479.2142563151268, 455.158690622825, 448.51256492076106, 421.19980901552674, 392.9135976319189, 373.84611673176175, 450.4661607378529, 409.9776450102103, 382.92452294609217, 352.52301066582254, 461.386618526118, 437.3178425322608, 501.4528444447976, 526.510325644671, 479.9001660186521, 464.3743492387147, 501.46564671042097, 520.2842640019475]",2
144,"[427.6354579138602, 438.91101971027217, 410.9539297150905, 370.4193305606192, 440.81904221562263, 441.1814515602395, 441.83525664892505, 441.0764666544494, 410.6331993805094, 391.13008230731214, 378.9397764848421, 363.77154541963824, 385.2195494997945, 380.4888732620526, 405.6027441473049, 409.20071944103114, 366.77701489156715, 373.17449609209837, 408.845130085626, 411.77375668803506]","[533.1274617728697, 504.8388525457154, 479.2142563151268, 455.158690622825, 448.51256492076106, 421.19980901552674, 392.9135976319189, 373.84611673176175, 450.4661607378529, 409.9776450102103, 382.92452294609217, 352.52301066582254, 461.386618526118, 437.3178425322608, 501.4528444447976, 526.510325644671, 479.9001660186521, 464.3743492387147, 501.46564671042097, 520.2842640019475]",2
145,"[425.2778021868941, 435.34832206966223, 405.72999855648777, 364.13378249734143, 437.15325294431267, 436.37796497383385, 436.62007423828516, 434.6240204241359, 407.97376807477093, 389.59133173228014, 376.8721393657592, 361.8047636545813, 382.7945050187671, 380.15017510472364, 404.6116777116331, 408.13644245693894, 364.45954290146113, 371.298713408335, 402.71558872834123, 406.2788581187953]","[539.0717747739957, 514.8257758396686, 486.390142787702, 457.77232038468713, 457.3354601221853, 429.059441360511, 399.3867441138585, 380.82204235505134, 457.45132875968744, 417.38101593510686, 388.80570035648327, 356.23388697566713, 466.68659146122053, 437.9542204579055, 499.3039065220595, 521.8852581050758, 484.3302840874975, 466.7707157163153, 507.2200137436932, 524.8044237230914]",2
146,"[428.4775154689169, 438.70265099043377, 407.8002754490825, 364.9761383214756, 438.32277193095416, 437.77843474316217, 438.5693058982821, 437.14535560693975, 408.44178088672277, 389.17856802228164, 377.42414462874245, 362.7818883235862, 383.4351430596069, 379.8021706470573, 403.6241964599376, 406.971917966691, 365.5376634763623, 371.9545611585518, 404.5009905521423, 407.6293618838664]","[535.1433015481604, 509.5309896469524, 485.87051137979796, 460.45660339028024, 457.4880237540651, 430.1584759900249, 401.17002623936, 381.4557443042104, 458.4890322480214, 420.0230491414241, 392.26487568355174, 359.0599683700715, 467.8262145103498, 439.58374589821454, 505.39338123169335, 528.16159979311, 484.9324338796005, 466.9113426362385, 508.0842419601958, 525.5047089592284]",2
147,"[429.87115248723245, 441.2404087637386, 411.05997385745087, 368.9378047900573, 440.3998532968193, 439.931042917124, 440.59370531364084, 439.58594257050873, 410.20126397578736, 391.036819796251, 379.5819079861742, 364.43752224168077, 384.59202772099934, 379.79254375286416, 403.2522894675698, 406.26412394718807, 366.36137312621105, 372.6799457560245, 407.11296311926463, 409.9533158241489]","[534.5760770856933, 507.74930047287154, 485.84520374255675, 461.6163180740596, 453.94897027847003, 426.34765144576073, 397.7274785122875, 378.2001505672312, 454.8584939048948, 415.22721591743266, 387.9498271594176, 356.29201633795117, 464.63249582757123, 438.8951617707147, 506.29112019752176, 530.786012923302, 482.300095465628, 465.4122695141008, 504.8176766447018, 523.2729352956278]",2
148,"[427.9185761852224, 438.6302173401928, 408.49582767347044, 366.602246546245, 439.5861340957263, 439.00807698730694, 439.0465727978542, 437.3258385471279, 409.38298914112767, 390.1349747919464, 377.65257622279677, 362.6272431658761, 383.61571899653416, 380.2914219373654, 405.2866659917244, 408.7923867985594, 364.64030584215243, 372.13810648135853, 406.37067592869465, 410.13617238722406]","[535.7078027306915, 509.3652917020648, 484.8232265637859, 458.4572376711229, 453.74993659130564, 425.6113176030867, 397.3322858744916, 378.74586036803214, 454.980196042552, 415.11072053131534, 388.02976872875337, 357.132682941355, 464.4855549277835, 438.11119017127925, 502.5849415520503, 527.0978165158541, 482.2486969304433, 464.9258737908504, 501.90142507593237, 519.891224505391]",2
149,"[427.9185761852224, 438.6302173401928, 408.49582767347044, 366.602246546245, 439.5861340957263, 439.00807698730694, 439.0465727978542, 437.3258385471279, 409.38298914112767, 390.1349747919464, 377.65257622279677, 362.6272431658761, 383.61571899653416, 380.2914219373654, 405.2866659917244, 408.7923867985594, 364.64030584215243, 372.13810648135853, 406.37067592869465, 410.13617238722406]","[535.7078027306915, 509.3652917020648, 484.8232265637859, 458.4572376711229, 453.74993659130564, 425.6113176030867, 397.3322858744916, 378.74586036803214, 454.980196042552, 415.11072053131534, 388.02976872875337, 357.132682941355, 464.4855549277835, 438.11119017127925, 502.5849415520503, 527.0978165158541, 482.2486969304433, 464.9258737908504, 501.90142507593237, 519.891224505391]",2
150,"[427.6956655708337, 437.96543428642883, 408.21126403196615, 366.3727499493023, 438.9259336489511, 438.22311774778984, 438.4327724042531, 436.83978788725625, 408.92691701547125, 389.2684315068352, 377.229726819613, 362.81637141930685, 383.51815997334086, 379.74543336502086, 403.26763977072596, 406.8183141501476, 365.3682335760109, 372.12490622795895, 405.9122452668535, 409.5657300670298]","[536.7962964782965, 510.0806174558929, 483.91357236835313, 456.9303628326232, 455.5208338763821, 427.25011200389076, 398.20172420146923, 378.80806688282337, 456.3735200741258, 415.83293789446697, 388.13190310906464, 356.20734489457044, 465.6508300675904, 438.4850853166026, 504.804541873548, 529.2456887083125, 482.8852873792012, 465.63342048938705, 504.42125658305537, 521.9574229258025]",2
151,"[426.35664139360347, 436.1286790563455, 407.8548743787829, 368.4095273561234, 437.21803065152153, 436.5282462261858, 436.2373330845976, 434.5332107114582, 406.857723553887, 387.8853538022595, 375.6856116759841, 362.9751884738777, 381.39433824877347, 379.4673161271331, 403.7589743114417, 408.92051802111865, 363.28901076988893, 371.16801694887175, 403.2718633872089, 407.4871568603405]","[533.2791684173886, 502.09811759353965, 476.2395669333396, 449.5565290671881, 448.7752133297391, 420.34099119059863, 392.98986297626357, 374.65213435984833, 450.7867972399699, 409.2583539333913, 380.77982881912703, 350.0197494026253, 460.96328717244415, 436.09107180252124, 496.97325037513593, 522.1536583517219, 479.4501774397757, 464.2177558234815, 501.481860880245, 520.1567184258001]",2
